Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,DateTime,hour,day_of_week,month,is_weekend,GAP_rolling_mean_60,GAP_rolling_mean_120,GAP_diff_1,GAP_diff_60,sub_metering_total
1.502,0.186,239.98,6.2,0.0,2.0,18.0,2008-11-13 10:24:00,10,3,11,0,1.3979333333333335,1.3960000000000001,-0.0040000000000000036,0.0020000000000000018,20.0
0.25,0.0,245.85,1.0,0.0,0.0,0.0,2008-03-12 14:21:00,14,2,3,0,0.5869,0.6257666666666667,0.0020000000000000018,-1.092,0.0
0.308,0.12,240.19,1.4,0.0,0.0,0.0,2007-02-25 00:54:00,0,6,2,1,0.2814,0.28653333333333336,0.0,0.09,0.0
1.378,0.072,242.19,5.6,0.0,0.0,18.0,2008-02-18 12:11:00,12,0,2,0,1.3418666666666668,1.3386333333333333,0.01399999999999979,0.0,18.0
1.678,0.326,239.58,7.0,0.0,1.0,18.0,2009-10-09 12:27:00,12,4,10,0,1.4951,1.4403000000000001,-0.04400000000000004,0.34399999999999986,19.0
1.386,0.056,241.75,5.8,1.0,0.0,1.0,2008-09-21 21:25:00,21,6,9,1,2.0427666666666666,2.161933333333333,-0.05800000000000005,-3.516,2.0
0.252,0.142,231.81,1.2,0.0,1.0,0.0,2007-07-18 22:34:00,22,2,7,0,0.3972666666666667,0.2976,-0.04799999999999999,0.13,1.0
0.39,0.21,240.07,1.8,0.0,1.0,0.0,2010-04-05 00:21:00,0,0,4,0,0.3867666666666667,0.49925,0.0,-0.09799999999999998,1.0
0.27,0.112,243.04,1.2,0.0,1.0,1.0,2009-07-11 03:40:00,3,5,7,1,0.32916666666666666,0.2997,0.018000000000000016,-0.035999999999999976,2.0
2.134,0.416,242.45,9.0,0.0,1.0,18.0,2008-12-23 14:09:00,14,1,12,0,1.9091333333333331,1.3721,-0.266,1.6179999999999999,19.0
0.122,0.0,241.24,0.6,0.0,0.0,0.0,2007-09-12 18:06:00,18,2,9,0,1.2339,0.7430166666666668,0.0,-0.22000000000000003,0.0
1.136,0.484,244.94,5.4,0.0,0.0,0.0,2008-11-28 13:44:00,13,4,11,0,1.5311000000000001,1.5225833333333334,0.33999999999999986,-1.6340000000000001,0.0
2.744,0.048,241.44,11.4,0.0,0.0,0.0,2007-03-11 06:01:00,6,6,3,1,2.4378333333333333,2.430183333333333,0.03600000000000003,0.2100000000000004,0.0
0.312,0.092,239.56,1.4,0.0,0.0,0.0,2007-10-09 11:33:00,11,1,10,0,0.31043333333333334,0.7061499999999999,-0.0020000000000000018,-0.08600000000000002,0.0
1.362,0.664,244.98,6.2,0.0,2.0,1.0,2010-10-24 01:14:00,1,6,10,1,1.3065,1.96745,0.018000000000000016,-0.30799999999999983,3.0
0.246,0.144,236.48,1.4,0.0,1.0,0.0,2007-05-11 04:13:00,4,4,5,0,0.19036666666666668,0.1753,0.06,0.134,1.0
0.144,0.0,239.88,0.6,0.0,0.0,0.0,2008-09-10 14:45:00,14,2,9,0,0.49176666666666674,0.92595,-0.0020000000000000018,-1.108,0.0
0.908,0.356,239.63,4.0,0.0,0.0,12.0,2008-08-06 16:21:00,16,2,8,0,0.1978666666666667,0.21171666666666666,0.548,0.728,12.0
0.362,0.17,236.15,1.6,0.0,1.0,0.0,2007-06-03 04:53:00,4,6,6,1,0.3158333333333333,0.30263333333333337,-0.0040000000000000036,0.142,1.0
1.488,0.186,236.99,6.2,0.0,1.0,18.0,2010-07-23 01:14:00,1,4,7,0,0.8168666666666666,0.65755,0.0040000000000000036,1.1219999999999999,19.0
2.484,0.0,236.15,12.0,0.0,0.0,18.0,2009-05-02 07:46:00,7,5,5,1,1.0,0.9646666666666667,1.196,2.152,18.0
1.332,0.11,231.39,5.8,0.0,2.0,16.0,2007-06-06 10:12:00,10,2,6,0,1.4325,1.4960833333333334,0.08800000000000008,-0.17799999999999994,18.0
1.514,0.29,238.63,6.4,0.0,1.0,18.0,2009-10-17 13:31:00,13,5,10,1,1.3160666666666667,1.33615,0.0040000000000000036,0.854,19.0
0.348,0.12,243.58,1.4,0.0,0.0,1.0,2010-04-24 06:22:00,6,5,4,1,0.8783666666666666,0.7464999999999999,0.0,-1.076,1.0
0.438,0.08,243.03,1.8,0.0,0.0,1.0,2009-11-24 00:40:00,0,1,11,0,0.5155,1.1599166666666667,0.0020000000000000018,-0.446,1.0
0.76,0.238,238.27,3.6,0.0,2.0,0.0,2007-09-02 19:52:00,19,6,9,1,1.0440666666666667,2.0027666666666666,-0.3699999999999999,-1.3379999999999999,2.0
0.334,0.254,237.83,1.8,0.0,1.0,0.0,2009-08-09 23:44:00,23,6,8,1,0.36340000000000006,0.7188833333333334,0.0,0.0020000000000000018,1.0
0.688,0.062,243.17,2.8,0.0,0.0,0.0,2008-02-17 01:32:00,1,6,2,1,0.6723333333333333,0.9638500000000001,-0.0020000000000000018,-0.512,0.0
0.248,0.0,244.45,1.0,0.0,0.0,1.0,2010-04-27 21:49:00,21,1,4,0,0.35580000000000006,0.3938166666666667,0.0020000000000000018,-0.09999999999999998,1.0
0.86,0.148,238.57,3.6,0.0,1.0,1.0,2008-09-03 22:02:00,22,2,9,0,1.761,2.325216666666667,-0.0040000000000000036,-0.9460000000000001,2.0
0.204,0.104,240.2,1.0,0.0,0.0,0.0,2007-09-21 17:01:00,17,4,9,0,0.16936666666666664,0.17045000000000002,-0.0020000000000000018,0.09399999999999999,0.0
1.66,0.112,246.16,6.6,2.0,2.0,19.0,2010-01-14 06:24:00,6,3,1,0,1.66,1.66,0.0,0.0,23.0
0.308,0.0,241.09,1.2,0.0,1.0,1.0,2010-10-02 01:18:00,1,5,10,1,0.4317333333333334,0.5174333333333333,-0.0020000000000000018,-0.0020000000000000018,2.0
1.402,0.176,234.19,6.0,0.0,1.0,17.0,2008-06-05 08:16:00,8,3,6,0,1.5028000000000001,1.1041833333333335,-0.0040000000000000036,0.944,18.0
3.518,0.058,240.83,14.6,38.0,0.0,0.0,2007-02-20 22:26:00,22,1,2,0,1.9580666666666668,3.477116666666667,0.0259999999999998,1.3539999999999996,38.0
3.804,0.166,240.33,15.8,0.0,37.0,18.0,2009-01-02 11:04:00,11,4,1,0,3.0484,2.400983333333334,1.3639999999999999,-2.3160000000000003,55.0
0.264,0.122,242.09,1.2,0.0,0.0,0.0,2010-08-09 23:20:00,23,0,8,0,0.2816,0.2667,-0.0020000000000000018,-0.04799999999999999,0.0
0.262,0.0,243.92,1.2,0.0,0.0,0.0,2008-11-04 02:50:00,2,1,11,0,0.3158000000000001,0.32925000000000004,0.0,-0.07200000000000001,0.0
0.322,0.068,244.3,1.2,0.0,0.0,1.0,2010-04-28 13:46:00,13,2,4,0,0.39776666666666666,0.39263333333333333,0.0020000000000000018,-0.5940000000000001,1.0
1.846,0.11,238.75,7.8,0.0,1.0,0.0,2006-12-27 18:11:00,18,2,12,0,0.7802666666666667,0.5399499999999999,-0.014000000000000012,1.616,1.0
0.288,0.186,241.77,1.6,0.0,0.0,1.0,2009-08-04 09:10:00,9,1,8,0,0.3707333333333334,0.3211333333333333,0.035999999999999976,0.06399999999999997,1.0
2.79,0.0,240.41,11.6,0.0,0.0,17.0,2007-03-14 06:35:00,6,2,3,0,0.8497666666666667,0.6130833333333333,-0.016000000000000014,2.49,17.0
0.396,0.0,242.59,1.6,0.0,0.0,0.0,2009-11-23 17:07:00,17,0,11,0,0.49626666666666674,0.5000333333333333,0.0020000000000000018,-0.7459999999999999,0.0
0.242,0.102,238.05,1.0,0.0,1.0,0.0,2010-08-01 11:30:00,11,6,8,1,0.28559999999999997,0.3081,0.0,0.006000000000000005,1.0
1.78,0.098,240.55,7.4,0.0,1.0,18.0,2009-02-12 13:36:00,13,3,2,0,1.6550333333333331,1.69315,0.0040000000000000036,0.22999999999999998,19.0
0.254,0.12,239.42,1.2,0.0,0.0,1.0,2008-06-08 07:21:00,7,6,6,1,0.2980333333333334,0.2592333333333333,-0.0020000000000000018,0.0,1.0
0.29,0.092,245.3,1.2,0.0,0.0,1.0,2009-09-06 15:18:00,15,6,9,1,0.33063333333333333,0.6544500000000001,-0.17400000000000004,0.013999999999999957,1.0
0.198,0.092,234.19,1.0,0.0,0.0,0.0,2007-08-09 05:26:00,5,3,8,0,0.18093333333333333,0.19333333333333333,0.020000000000000018,0.07400000000000001,0.0
0.182,0.096,237.27,0.8,0.0,0.0,0.0,2007-08-12 14:26:00,14,6,8,1,0.3831333333333333,0.7794333333333333,-0.0020000000000000018,-1.038,0.0
0.342,0.0,244.74,1.6,0.0,0.0,1.0,2010-03-10 01:11:00,1,2,3,0,0.8886333333333333,0.7783999999999999,0.05400000000000005,-1.18,1.0
0.19,0.0,244.12,0.8,0.0,0.0,1.0,2010-08-16 11:21:00,11,0,8,0,0.9101,1.1888,-0.0020000000000000018,-1.202,1.0
1.524,0.19,241.09,6.4,0.0,2.0,18.0,2008-11-14 10:48:00,10,4,11,0,1.5023000000000002,1.6676333333333335,0.052000000000000046,-2.004,20.0
1.538,0.084,243.89,6.2,0.0,0.0,19.0,2010-11-05 08:47:00,8,4,11,0,1.8309666666666666,2.3143333333333334,-0.0020000000000000018,-0.47,19.0
0.174,0.15,239.96,0.8,0.0,0.0,1.0,2008-08-27 07:05:00,7,2,8,0,0.19440000000000002,0.17791666666666667,-0.0020000000000000018,-0.15600000000000003,1.0
0.19,0.156,242.72,1.0,0.0,0.0,1.0,2008-08-21 16:42:00,16,3,8,0,0.14393333333333339,0.17174999999999999,-0.0040000000000000036,0.027999999999999997,1.0
1.48,0.088,237.89,6.2,0.0,0.0,18.0,2010-04-03 19:06:00,19,5,4,1,1.4842,1.5182,0.008000000000000007,-0.43799999999999994,18.0
0.9,0.0,243.69,3.6,0.0,0.0,1.0,2010-03-15 23:09:00,23,0,3,0,1.4199666666666668,2.0257833333333335,-0.041999999999999926,-1.992,1.0
1.504,0.168,240.61,6.2,0.0,2.0,19.0,2010-04-07 11:58:00,11,2,4,0,1.9321333333333335,1.6765,-0.0020000000000000018,0.04200000000000004,21.0
0.45,0.208,243.51,2.0,0.0,0.0,0.0,2010-05-18 02:16:00,2,1,5,0,0.40509999999999996,0.37278333333333336,0.0,-0.006000000000000005,0.0
0.324,0.1,241.38,1.4,0.0,1.0,1.0,2008-04-27 04:03:00,4,6,4,1,0.37933333333333336,0.42806666666666665,-0.04999999999999999,-0.008000000000000007,2.0
0.652,0.13,243.17,2.8,0.0,3.0,0.0,2008-11-04 23:25:00,23,1,11,0,0.4552333333333334,1.8641666666666665,-0.010000000000000009,0.050000000000000044,3.0
0.318,0.128,242.17,1.4,0.0,0.0,0.0,2007-03-03 16:17:00,16,5,3,1,0.2809666666666667,0.2785166666666667,0.0020000000000000018,0.10200000000000001,0.0
0.376,0.098,239.84,1.6,0.0,0.0,1.0,2008-07-02 20:22:00,20,2,7,0,1.4901333333333333,1.1120166666666667,-0.0020000000000000018,-0.7020000000000001,1.0
2.762,0.0,239.16,11.4,0.0,1.0,17.0,2007-03-07 22:16:00,22,2,3,0,3.1834333333333333,3.4739,0.008000000000000007,-2.084,18.0
1.454,0.062,240.98,6.0,0.0,0.0,17.0,2009-02-04 18:59:00,18,2,2,0,2.5423999999999998,2.1919666666666666,-0.39800000000000013,-0.8400000000000001,17.0
0.408,0.364,240.11,2.2,0.0,2.0,1.0,2008-05-22 17:44:00,17,3,5,0,0.2346,0.31415,-0.0020000000000000018,0.17599999999999996,3.0
0.462,0.228,241.06,2.2,0.0,1.0,0.0,2008-11-06 00:28:00,0,3,11,0,0.8687666666666668,0.9568833333333334,0.04400000000000004,0.182,1.0
2.2,0.36,246.51,9.8,6.0,1.0,18.0,2007-11-15 22:51:00,22,3,11,0,0.8396666666666666,1.8409166666666665,0.5060000000000002,1.4200000000000002,25.0
0.44,0.07,242.1,1.8,0.0,0.0,0.0,2009-01-19 17:39:00,17,0,1,0,0.2937333333333333,0.2986333333333333,0.0020000000000000018,0.216,0.0
0.902,0.0,237.85,3.8,0.0,0.0,0.0,2009-02-20 13:09:00,13,4,2,0,1.8922333333333334,1.5386833333333336,-0.7220000000000001,0.028000000000000025,0.0
1.96,0.208,243.11,8.0,0.0,1.0,19.0,2009-10-19 18:37:00,18,0,10,0,0.9076000000000001,0.6051666666666667,-0.0040000000000000036,1.626,20.0
1.356,0.084,239.38,5.6,0.0,0.0,18.0,2007-01-16 04:46:00,4,1,1,0,0.5795,0.42539999999999994,0.02400000000000002,1.014,18.0
1.362,0.0,242.46,5.6,2.0,0.0,18.0,2009-03-25 09:22:00,9,2,3,0,1.6301333333333334,1.95105,0.0,-2.272,20.0
0.204,0.086,235.8,1.0,0.0,0.0,0.0,2007-07-21 06:45:00,6,5,7,1,0.17233333333333334,0.20576666666666668,-0.0020000000000000018,-0.07000000000000003,0.0
0.488,0.062,238.56,2.6,0.0,0.0,0.0,2009-03-06 11:49:00,11,4,3,0,1.3215,1.3808333333333336,-0.0020000000000000018,-1.074,0.0
0.17,0.096,235.87,0.8,0.0,0.0,0.0,2007-08-02 19:51:00,19,3,8,0,0.1951,0.17716666666666667,-0.001999999999999974,-0.07599999999999998,0.0
2.48,0.266,239.36,10.4,0.0,1.0,0.0,2007-12-27 17:26:00,17,3,12,0,2.1220666666666665,2.2577333333333334,0.009999999999999787,1.188,1.0
0.398,0.236,237.19,2.0,0.0,1.0,1.0,2008-05-23 21:13:00,21,4,5,0,0.4869666666666667,0.36296666666666666,-0.006000000000000005,0.234,2.0
0.412,0.154,242.02,1.8,0.0,0.0,0.0,2010-05-19 19:05:00,19,2,5,0,0.45669999999999994,0.46646666666666664,-0.03200000000000003,-0.76,0.0
0.318,0.0,241.62,1.4,0.0,0.0,1.0,2009-05-12 15:15:00,15,1,5,0,0.46890000000000004,0.42023333333333335,0.0,0.0,1.0
0.254,0.086,242.84,1.0,0.0,0.0,0.0,2008-05-13 01:24:00,1,1,5,0,0.3440666666666667,0.3855833333333333,-0.0020000000000000018,-0.718,0.0
0.486,0.264,245.92,2.2,0.0,0.0,1.0,2009-04-16 12:54:00,12,3,4,0,0.6732,1.1018000000000001,-0.0020000000000000018,-1.0,1.0
0.148,0.0,240.39,0.6,0.0,0.0,1.0,2008-07-26 01:22:00,1,5,7,1,0.2910666666666667,0.49916666666666665,0.0,-0.098,1.0
3.606,0.0,237.13,15.2,0.0,0.0,17.0,2008-01-27 20:14:00,20,6,1,1,4.524133333333334,4.279083333333333,0.016000000000000014,-1.5280000000000005,17.0
0.228,0.0,241.86,1.0,0.0,0.0,0.0,2007-03-09 05:51:00,5,4,3,0,0.2749666666666667,0.2876,0.0,-0.1,0.0
0.272,0.276,241.69,1.6,0.0,1.0,1.0,2008-08-11 20:40:00,20,0,8,0,0.2019666666666667,0.18835,-0.006000000000000005,0.19,2.0
0.306,0.0,240.85,1.4,0.0,0.0,1.0,2009-04-27 11:59:00,11,0,4,0,0.36343333333333333,0.4016833333333334,-0.0020000000000000018,-0.10199999999999998,1.0
1.372,0.06,244.6,5.6,0.0,0.0,19.0,2010-04-01 22:59:00,22,3,4,0,2.3312666666666666,2.4097166666666667,-0.0020000000000000018,-0.9519999999999997,19.0
0.212,0.0,241.34,0.8,0.0,0.0,0.0,2007-01-14 05:36:00,5,6,1,1,1.2057666666666664,1.1661166666666667,-0.43400000000000005,-0.28400000000000003,0.0
0.92,0.274,242.67,3.8,0.0,1.0,12.0,2009-08-03 03:44:00,3,0,8,0,0.3141,0.28985000000000005,0.006000000000000005,0.682,13.0
0.218,0.0,240.19,1.0,0.0,0.0,0.0,2007-11-21 13:43:00,13,2,11,0,0.7377666666666668,0.8744,0.0,-1.216,0.0
0.194,0.182,239.69,1.0,0.0,2.0,1.0,2008-08-27 21:16:00,21,2,8,0,0.21613333333333337,0.1936,-0.062,-0.06,3.0
4.854,0.08,236.27,20.4,37.0,0.0,18.0,2009-11-30 20:53:00,20,0,11,0,2.1682,2.0247,0.009999999999999787,2.942,55.0
0.404,0.226,238.04,1.8,1.0,0.0,1.0,2008-05-14 14:37:00,14,2,5,0,1.1218333333333335,0.7778166666666667,0.0,-0.0020000000000000018,2.0
0.234,0.102,242.68,1.0,0.0,0.0,0.0,2007-07-11 04:46:00,4,2,7,0,0.1938,0.2018,0.07800000000000001,0.11400000000000002,0.0
1.234,0.082,239.53,5.2,0.0,0.0,1.0,2010-02-24 18:39:00,18,2,2,0,1.6240999999999999,1.5259166666666666,0.01200000000000001,-0.19199999999999995,1.0
3.086,0.22,238.49,13.0,0.0,0.0,18.0,2008-10-23 21:05:00,21,3,10,0,3.7875333333333336,2.7294833333333335,0.040000000000000036,-0.3500000000000001,18.0
0.346,0.136,242.76,1.6,0.0,0.0,0.0,2007-02-13 03:47:00,3,1,2,0,0.27403333333333335,0.28863333333333335,0.019999999999999962,0.04799999999999999,0.0
0.564,0.234,241.19,2.4,0.0,1.0,1.0,2008-07-04 22:33:00,22,4,7,0,0.7163,0.7289333333333334,-0.0020000000000000018,0.07999999999999996,2.0
1.328,0.226,232.73,5.8,0.0,0.0,17.0,2007-08-06 12:28:00,12,0,8,0,1.6900000000000002,1.6183,0.030000000000000027,0.09200000000000008,17.0
0.366,0.108,243.78,1.6,0.0,0.0,0.0,2008-02-16 03:39:00,3,5,2,1,0.3183666666666667,0.3310666666666667,0.0,-0.014000000000000012,0.0
1.708,0.0,240.8,7.0,0.0,0.0,0.0,2007-11-20 21:57:00,21,1,11,0,2.4505333333333335,2.8163,-0.18399999999999994,-2.7439999999999998,0.0
0.906,0.0,239.25,3.8,0.0,0.0,1.0,2010-08-20 00:29:00,0,4,8,0,0.906,0.906,0.0,0.0,1.0
1.68,0.0,242.15,7.0,1.0,0.0,19.0,2008-04-05 14:20:00,14,5,4,1,2.0334666666666665,1.9364999999999999,-0.0020000000000000018,-2.232,20.0
1.628,0.334,241.64,6.8,0.0,1.0,0.0,2010-07-08 22:15:00,22,3,7,0,1.7993666666666668,1.9869166666666667,-0.17400000000000015,0.502,1.0
0.924,0.21,242.1,4.0,0.0,1.0,0.0,2009-04-06 06:43:00,6,0,4,0,0.6314333333333334,0.4837,0.14,0.49400000000000005,1.0
2.144,0.22,234.52,9.2,1.0,0.0,17.0,2007-07-21 23:36:00,23,5,7,1,1.0136666666666667,0.6720333333333333,-0.6719999999999997,1.7140000000000002,18.0
0.426,0.138,245.76,1.8,0.0,0.0,0.0,2009-02-27 23:17:00,23,4,2,0,1.4025666666666665,1.9170166666666666,0.0,-1.292,0.0
0.408,0.226,245.26,1.8,0.0,1.0,0.0,2009-10-22 03:53:00,3,3,10,0,0.35846666666666666,0.3445166666666667,0.0,0.15199999999999997,1.0
0.392,0.0,244.91,1.8,0.0,0.0,0.0,2008-01-12 05:10:00,5,5,1,1,0.46813333333333335,0.4700333333333333,-0.0020000000000000018,-0.09799999999999998,0.0
0.582,0.23,244.35,2.6,0.0,0.0,1.0,2010-06-21 23:25:00,23,0,6,0,1.6997,1.7635333333333334,0.019999999999999907,-0.936,1.0
0.334,0.118,242.74,1.4,0.0,0.0,0.0,2007-11-08 06:52:00,6,3,11,0,0.3206,0.30913333333333337,0.0,0.10600000000000001,0.0
0.476,0.242,241.56,2.4,0.0,0.0,1.0,2008-07-06 17:24:00,17,6,7,1,1.8008666666666666,1.5153333333333334,0.08399999999999996,0.07999999999999996,1.0
0.952,0.112,241.78,4.0,0.0,0.0,1.0,2008-04-14 20:15:00,20,0,4,0,0.6181,0.52705,-0.02400000000000002,0.29399999999999993,1.0
0.226,0.1,235.96,1.0,0.0,0.0,0.0,2007-05-01 04:20:00,4,1,5,0,0.24100000000000002,0.22426666666666667,-0.0020000000000000018,0.01200000000000001,0.0
0.146,0.048,242.4,0.6,0.0,0.0,1.0,2010-09-28 11:58:00,11,1,9,0,0.146,0.146,0.0,0.0,1.0
1.724,0.328,242.06,7.2,0.0,0.0,19.0,2010-10-10 12:35:00,12,6,10,1,2.7057,2.2333666666666665,-0.17999999999999994,-0.8280000000000001,19.0
2.264,0.07,242.27,9.6,0.0,2.0,0.0,2006-12-23 05:59:00,5,5,12,1,2.2291000000000003,2.06035,1.9719999999999998,0.019999999999999574,2.0
0.238,0.136,242.3,1.0,0.0,0.0,1.0,2009-08-03 04:17:00,4,0,8,0,0.2998333333333333,0.2927166666666667,0.0,0.017999999999999988,1.0
0.288,0.0,242.94,1.2,0.0,0.0,1.0,2010-05-09 00:32:00,0,6,5,1,0.38700000000000007,0.42233333333333334,-0.055999999999999994,-0.198,1.0
1.892,0.162,237.6,8.0,0.0,0.0,18.0,2010-11-09 08:09:00,8,1,11,0,1.9595999999999998,1.9066,0.0259999999999998,0.07799999999999985,18.0
1.248,0.068,239.3,5.2,0.0,0.0,18.0,2010-09-24 09:17:00,9,4,9,0,1.4060666666666668,1.6475833333333334,0.0020000000000000018,-0.09200000000000008,18.0
0.42,0.208,240.89,1.8,0.0,2.0,0.0,2008-03-24 11:16:00,11,0,3,0,0.8749,2.302966666666667,-0.01200000000000001,-3.36,2.0
1.014,0.36,239.63,4.6,0.0,2.0,10.0,2009-08-14 15:22:00,15,4,8,0,0.3437666666666666,0.37435,0.5940000000000001,0.754,12.0
1.446,0.0,242.98,6.0,0.0,0.0,18.0,2008-03-23 18:12:00,18,6,3,1,1.6237,1.96885,0.062000000000000055,-0.6860000000000002,18.0
1.474,0.11,245.8,6.0,0.0,0.0,18.0,2009-01-21 13:14:00,13,2,1,0,1.5098666666666667,1.4962166666666665,-0.0020000000000000018,-0.10200000000000009,18.0
1.912,0.328,239.39,8.2,0.0,0.0,27.0,2010-06-15 09:06:00,9,1,6,0,1.4036333333333333,1.1579166666666665,-0.20599999999999996,0.6139999999999999,27.0
0.23,0.0,244.67,1.0,0.0,0.0,0.0,2007-11-10 02:06:00,2,5,11,1,0.28656666666666664,0.31074999999999997,0.0,0.0040000000000000036,0.0
0.306,0.242,244.6,1.6,0.0,1.0,1.0,2009-07-27 23:20:00,23,0,7,0,0.35546666666666665,0.3301666666666667,-0.0020000000000000018,-0.030000000000000027,2.0
1.324,0.0,246.94,5.2,0.0,0.0,0.0,2007-12-26 04:52:00,4,2,12,0,1.3591333333333333,1.3165166666666666,0.0020000000000000018,-0.09999999999999987,0.0
0.984,0.22,238.87,4.2,0.0,1.0,12.0,2008-07-11 15:02:00,15,4,7,0,0.7804333333333333,1.1207500000000001,-0.05400000000000005,-0.42199999999999993,13.0
1.376,0.068,244.45,5.6,0.0,0.0,18.0,2009-03-03 12:16:00,12,1,3,0,1.6129,1.52095,-0.0020000000000000018,-0.07200000000000006,18.0
0.316,0.092,243.87,1.4,0.0,0.0,1.0,2010-01-16 03:08:00,3,5,1,1,0.3143333333333333,0.3172666666666667,-0.02200000000000002,-0.02799999999999997,1.0
2.238,0.318,239.49,10.0,29.0,0.0,1.0,2008-07-06 13:21:00,13,6,7,1,2.1768666666666667,1.79375,1.818,1.702,30.0
0.154,0.0,241.13,0.6,0.0,0.0,1.0,2008-07-16 05:51:00,5,2,7,0,0.32293333333333335,0.29318333333333335,0.0020000000000000018,-0.156,1.0
0.24,0.11,239.53,1.0,0.0,0.0,1.0,2009-07-18 01:08:00,1,5,7,1,0.3041333333333333,0.29321666666666674,-0.0020000000000000018,-0.057999999999999996,1.0
1.34,0.076,237.75,5.6,0.0,1.0,18.0,2007-11-07 08:23:00,8,2,11,0,1.8711666666666666,1.60265,0.0020000000000000018,-0.6039999999999999,19.0
3.672,0.082,237.75,15.4,0.0,2.0,17.0,2007-03-17 21:38:00,21,5,3,1,4.1757,3.6487,-0.03200000000000003,-1.3000000000000003,19.0
0.274,0.0,233.32,1.2,0.0,0.0,0.0,2007-06-02 07:59:00,7,5,6,1,0.6442333333333334,0.46044999999999997,-0.0020000000000000018,-0.011999999999999955,0.0
1.402,0.046,239.16,5.8,0.0,1.0,18.0,2007-10-07 23:09:00,23,6,10,1,1.4642666666666666,2.19885,0.018000000000000016,-0.276,19.0
1.522,0.236,239.33,6.4,0.0,0.0,19.0,2008-09-06 15:54:00,15,5,9,1,2.5008,1.7671166666666667,-0.018000000000000016,-1.5559999999999998,19.0
0.302,0.08,242.06,1.2,0.0,0.0,1.0,2009-10-28 06:00:00,6,2,10,0,0.3063333333333333,0.69165,0.018000000000000016,-0.0020000000000000018,1.0
0.638,0.072,240.26,2.6,0.0,0.0,0.0,2009-01-15 18:14:00,18,3,1,0,0.5104666666666666,0.38251666666666667,-0.018000000000000016,0.43000000000000005,0.0
3.964,0.238,239.39,16.6,39.0,0.0,18.0,2009-01-03 12:28:00,12,5,1,1,3.7933,2.9432833333333335,-0.03000000000000025,-0.6039999999999996,57.0
1.654,0.25,237.03,7.0,0.0,0.0,18.0,2007-05-26 13:32:00,13,5,5,1,1.8087333333333333,1.815033333333333,-0.040000000000000036,0.274,18.0
0.142,0.0,238.52,0.6,0.0,0.0,1.0,2008-09-05 12:04:00,12,4,9,0,0.2326333333333334,0.4596,0.0,-0.07800000000000001,1.0
1.514,0.19,234.69,6.4,0.0,0.0,17.0,2007-07-24 19:11:00,19,1,7,0,0.48816666666666664,0.38671666666666665,-0.006000000000000005,0.996,17.0
0.386,0.088,242.31,1.6,0.0,0.0,0.0,2009-04-02 06:28:00,6,3,4,0,1.0291666666666668,0.6836,-0.0020000000000000018,-0.07800000000000001,0.0
0.224,0.0,244.88,1.0,0.0,0.0,0.0,2010-11-24 05:21:00,5,2,11,0,0.3074,0.34435,0.0,-0.15,0.0
0.344,0.0,244.26,1.4,0.0,0.0,1.0,2010-10-06 15:58:00,15,2,10,0,0.3344000000000001,0.6362166666666667,-0.0020000000000000018,0.06599999999999995,1.0
0.912,0.372,242.53,4.0,1.0,1.0,1.0,2009-08-31 22:30:00,22,0,8,0,2.0236333333333336,1.7698833333333333,0.006000000000000005,-2.43,3.0
0.324,0.098,240.91,1.4,0.0,1.0,1.0,2008-04-28 01:03:00,1,0,4,0,0.366,0.35085,-0.03199999999999997,0.064,2.0
0.228,0.096,243.34,1.0,0.0,0.0,0.0,2008-07-22 23:40:00,23,1,7,0,0.5518333333333334,0.58625,-0.0020000000000000018,-0.35,0.0
0.22,0.14,239.94,1.0,0.0,0.0,0.0,2007-08-20 01:34:00,1,0,8,0,0.20453333333333334,0.20178333333333331,-0.006000000000000005,-0.086,0.0
0.438,0.282,244.07,2.0,0.0,0.0,0.0,2010-03-30 00:42:00,0,1,3,0,0.49633333333333335,0.5794833333333334,0.055999999999999994,-0.016000000000000014,0.0
0.546,0.286,241.67,2.6,0.0,1.0,1.0,2010-06-28 20:04:00,20,0,6,0,1.2366333333333333,1.5203833333333334,-0.0020000000000000018,-1.172,2.0
2.402,0.242,240.53,10.2,0.0,11.0,19.0,2009-11-18 16:44:00,16,2,11,0,3.9286,2.7935,-1.092,0.6220000000000001,30.0
2.268,0.218,242.49,9.4,0.0,2.0,0.0,2009-01-11 18:28:00,18,6,1,1,1.8410000000000002,1.2853166666666667,0.05799999999999983,0.8199999999999998,2.0
1.622,0.156,239.27,6.8,0.0,0.0,17.0,2008-12-02 11:21:00,11,1,12,0,1.7154333333333334,1.5741166666666664,0.0020000000000000018,0.14600000000000013,17.0
0.3,0.156,239.8,1.4,0.0,0.0,1.0,2010-07-18 14:04:00,14,6,7,1,0.26486666666666664,0.2894833333333333,0.06799999999999998,0.06799999999999998,1.0
0.08,0.0,240.64,0.2,0.0,0.0,1.0,2008-08-29 07:01:00,7,4,8,0,0.21803333333333338,0.1836833333333333,-0.0020000000000000018,0.0,1.0
0.172,0.0,242.85,0.8,0.0,0.0,1.0,2010-05-31 01:02:00,1,0,5,0,0.28013333333333335,0.30395000000000005,0.0,-0.17000000000000004,1.0
